diagnosis,radius_mean,texture_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,shape_irregularity,border_complexity,radius_texture_interaction,radius_concavity_interaction,concavity_density,area_radius_ratio,morphology_score,texture_size_interaction,border_irregularity_index,cellular_heterogeneity,compactness_smoothness_ratio
0,12.42454403063821,16.877806351052936,478.5689229019362,0.0848284113361063,0.0391858532071131,0.0061423232976081,0.0080132249577969,0.0533414014625181,4.921981834725119e-05,209.6990481492424,0.0763155662615474,1.2834772597356436e-05,3.1001361036285684,0.025692132033129925,209.6990481492424,0.014155548255405,1.4317174995982658,0.4565603929642863
0,9.580456176131698,13.30287738318528,279.6334970248064,0.1253188977884286,0.2193087599441524,0.1198608212002595,0.0711554673589574,0.4103250485033694,0.0085287527505329,127.44763378606012,1.1483213447442435,0.0004286354191308,3.0465764806231705,0.20462326345002574,127.44763378606008,0.1910162885592169,1.6671019310753947,1.7361516272210702
1,14.437795078117134,21.689228142980102,640.4087042502281,0.0982218283331355,0.1096191046021426,0.1328010390888516,0.0550919876957636,0.297512131386758,0.0073162732114676,313.1446313308778,1.9173541885258631,0.0002073691975257,3.072227666886354,0.15248102670540492,313.14463133087776,0.1878930267846152,2.130355643338003,1.1047881947316918
0,11.775784749514482,16.167122361901242,435.45985350286514,0.1129358051924237,0.0942244491049703,0.0461132559505756,0.0303693269546468,0.1707070320101928,0.0014004285469063,190.3805529528112,0.5430197761732461,0.0001058955391171,3.140257583971888,0.08417106191860585,190.3805529528112,0.0764825829052224,1.8258469815857556,0.8269959469355281
0,9.622507666432533,18.357623352888517,303.2212864234067,0.0894431242319967,0.0634859454507884,0.0294208891814837,0.0135003997269244,0.1064072343591965,0.0003971937642715,176.64637145065058,0.283102731702089,9.702778300465854e-05,3.2747523616391048,0.05352506490521604,176.64637145065066,0.0429212889084081,1.6419631861566113,0.7019433040364668
0,16.900916146559517,19.70041415744531,879.4999907617322,0.0742727985001376,0.0712456137307685,0.0505953788558604,0.029436247284916,0.151277239871545,0.0014893380834751,332.9550477274771,0.8551082554463083,5.752743534657684e-05,3.079029322098128,0.07510877598107034,332.9550477274771,0.0800316261407764,1.4632048910851934,0.9464988036898649
0,9.292622009900365,18.33990471360078,268.6297151915016,0.1017246678141605,0.0612092350596132,0.0290052392512185,0.0127412154710385,0.1029556897818703,0.0003695620030887,170.42580220108204,0.2695347246682991,0.0001079747980618,3.1108027799083406,0.05190403812246702,170.42580220108206,0.041746454722257,1.8656207147343957,0.5958572206857559
1,14.988886863613338,19.96906385568559,696.8678876769576,0.1038154300802521,0.1563544697278676,0.1682928950982736,0.0889804602341598,0.4136278250603011,0.0149747792599835,299.3140389051417,2.5225231645779718,0.0002414989958272,3.1017711778473065,0.20884206584514262,299.3140389051417,0.2572733553324334,2.073096952478017,1.491712332889867
0,12.411086298077658,17.683857668838012,470.99613313605977,0.1051383644432068,0.1304816717600849,0.076840539389968,0.0263294189834257,0.2336516301334786,0.0020231667565108,219.47588361087097,0.9536745655597286,0.0001631447351347,3.0577004089970354,0.11964861856035311,219.47588361087097,0.1031699583733937,1.8592518723480884,1.2293544605155837
0,11.10781049722114,14.841002100923756,379.8658148806873,0.0777604124644186,0.0468655515134713,0.0277240520475184,0.0102226720639779,0.0848122756249677,0.0002834138923664,164.85103892592187,0.3079535163589307,7.298380365241961e-05,3.0787169893448563,0.04319069138291337,164.85103892592187,0.0379467241114963,1.1540424447531343,0.5950394372889253
1,17.52969647849392,19.12641353391439,954.3230403476276,0.0900371314463317,0.1213851814633341,0.1043953045310103,0.0733051122821546,0.2990855982764991,0.0076527095203754,335.2802239716776,1.830018002208553,0.0001093919984295,3.105597746607334,0.14685184903899473,335.2802239716776,0.1777004168131649,1.7220874094499476,1.3333590320219306
1,15.016220351639516,24.92248488808928,693.1506136758841,0.094465962947698,0.0525437210597469,0.0231835397438756,0.0290394989043719,0.1047667597079945,0.0006732383769917,374.24152478995455,0.3481291413250286,3.344661215970039e-05,3.074003947346994,0.04902848172290875,374.24152478995455,0.0522230386482475,2.3543265340028054,0.550392196730195
0,12.778281845292424,29.59153467283383,523.0735247720233,0.0835734116881774,0.0399593615528985,0.018796972510182,0.0164009413306962,0.0751572753937769,0.0003082880433342,378.1289702842138,0.2401930125733202,3.593562208749631e-05,3.20342937174551,0.036239804290434205,378.12897028421384,0.0351979138408782,2.473065509697718,0.4724813715713499
1,17.282706357452252,17.090071935146256,912.6522526532516,0.1009461004218938,0.1025067563983427,0.1239216084720891,0.0827115631001456,0.3091399279705775,0.0102497499386107,295.3626948828685,2.141700770566284,0.0001357818469321,3.0554865327344958,0.15246976220019068,295.3626948828685,0.2066331715722347,1.7251761177826628,1.0054995333232823
0,16.268691054203554,15.72663564221563,813.5662087936154,0.0941483786606335,0.0682217467380047,0.0533773969808756,0.046286277793397,0.1678854215122774,0.0024706410245452,255.8517765852322,0.868380380759444,6.560916174238059e-05,3.0738738288045107,0.0805173231004559,255.8517765852322,0.0996636747742726,1.4806372475011322,0.7170037755591376
1,14.554934653273532,23.128833254062688,653.3285236949241,0.0860174008242278,0.0644993412333483,0.0882505215776214,0.0523819234924606,0.2051317863034303,0.0046227320694487,336.63865661934227,1.2844805746795855,0.0001350783233502,3.083962223229237,0.1018391070248749,336.63865661934227,0.140632445070082,1.9894821206114393,0.7412234865947649
0,13.804520773151111,15.67347666011078,583.6937814579788,0.0877742981243476,0.0684553296152202,0.0099148480961596,0.0103888883167093,0.0887590660280891,0.0001030042495481,216.3648341419984,0.1368697265060731,1.6986386374365377e-05,3.062951487206438,0.04331384101022827,216.36483414199836,0.0203037364128689,1.3757284130095675,0.7711165400523213
1,20.22343202584724,19.677069967104305,1263.1605299729115,0.1133879971830336,0.1519670276019622,0.2137526127591453,0.1271581084399632,0.4928777488010708,0.0271803779125528,397.9378869475741,4.322811434481823,0.0001692204654017,3.088501137694699,0.2478185895709678,397.93788694757416,0.3409107211991085,2.2311435540003783,1.3285224966287148
0,9.79797082172275,17.214532618004256,287.1620600726386,0.1032017324764013,0.0846314335997242,0.0397734680861422,0.0172813406563883,0.1416862423422548,0.0006873388510826,168.66748830080024,0.3896992797867428,0.0001385053028108,2.9912330646403102,0.07150166761868046,168.66748830080024,0.057054808742530494,1.7765695899495593,0.812188354151317
1,16.885396993481002,20.17983634734795,905.3713392475166,0.0870511993358461,0.0715776331918926,0.0756301605581361,0.0556425314232066,0.2028503251732354,0.0042082535853982,340.7445479884477,1.277045285704837,8.353496215265088e-05,3.1754309057620835,0.09870132307486962,340.7445479884477,0.1312726919813427,1.756678956437739,0.8129092361238625
1,20.62439188436125,30.82176862683626,1426.0126933915203,0.0947177743584889,0.1145796526324957,0.1346397252758447,0.0868702574050451,0.3360896353133856,0.0116961875916571,609.5976830719819,2.77686245729176,9.441691921803852e-05,3.352432684011878,0.16647397622159965,635.6802347289819,0.22150998268088978,2.919369326126229,1.1970572174334515
1,16.28217036880146,18.794519120969213,801.5599230758902,0.1069277332356759,0.1818392230121095,0.1919896990144295,0.0927881805695085,0.4666171025960476,0.0178143748596364,306.0155623273173,3.126008988407856,0.0002395200826379,3.023498569008621,0.2375127600574923,306.01556232731735,0.28477787958393797,2.009655326859806,1.6848238868784273
1,16.805587457033905,21.364448021528798,908.6395624380792,0.1119960050353847,0.1458567119697155,0.1523536761057231,0.0907315434895312,0.3889419315649699,0.0138232841893763,359.04209969705715,2.5603930281953478,0.0001676722898757,3.2172344310343823,0.19432468153302626,359.0420996970572,0.2430852195952543,2.392732828197354,1.2908129975395188
0,11.71611358585208,19.34896025960899,421.3473347612979,0.0885183760727108,0.0532965821796736,0.0136955518205511,0.0107325679324922,0.077724701932717,0.000146988440287,226.69461616971688,0.1604586407505001,3.2504185242585986e-05,3.0695162748505394,0.03811479024997255,226.69461616971688,0.0244281197530433,1.7127385408760047,0.5953702973385459
1,18.97647781242665,24.53152290530792,1064.0615667501538,0.090550151054364,0.1193334238361834,0.1476728871827241,0.0824396221975722,0.3494459332164797,0.0121740970281684,465.521900117612,2.802311267119949,0.000138782277076,2.9548425004870498,0.1754371502926315,465.52190011761195,0.2301125093802963,2.2213331046692226,1.3034759906111049
0,11.63371760156025,16.18009048289487,403.2980255678227,0.109284888937265,0.1156534295230199,0.0673547620098975,0.0435583686004058,0.2265665601333233,0.0029338635506197,188.2346034456915,0.7835862803434465,0.0001670098977426,2.9797913291635263,0.11189385525769416,188.2346034456915,0.1109131306103033,1.768239391418064,1.0486788411131172
0,11.149813574011365,15.549215459882324,395.74351061738736,0.0845670255093467,0.1128355410170723,0.1034193601785524,0.0286478075383333,0.2449027087339581,0.0029627379261327,173.37085359982328,1.1531065859343943,0.0002613292635353,3.1832818764196227,0.12765627646239414,173.3708535998233,0.1320671677168857,1.3149509004461966,1.3186801848656875
0,9.98538338783112,15.677820752612265,306.7366447045853,0.0960229201688898,0.0830618208885379,0.0255477619153378,0.0240717159340318,0.1326812987379077,0.0006149784675762,156.54905090052847,0.2551041974256796,8.328891365406527e-05,3.076322193085134,0.06420407806719648,156.5490509005285,0.0496194778493696,1.5054301305502513,0.8561051424132615
0,13.679727006277949,19.30703284807264,588.8268080001519,0.0908787094901145,0.1106024644374306,0.0962861639870968,0.0467858136029905,0.253674442027518,0.0045048265208472,264.1149386628747,1.3171684378251955,0.0001635220453262,3.146519243844306,0.12800963999604,264.11493866287475,0.1430719775900873,1.7545982293160916,1.2037877442034668
0,13.039224002807584,22.577436365658897,551.5229448057918,0.1000059782401496,0.1478146519572413,0.0830906685208142,0.0500621994745524,0.280967519952608,0.0041597016219629,294.39225018096033,1.0834378393859294,0.0001506567755763,3.243825908467494,0.13961232725786749,294.39225018096033,0.1331528679953666,2.257878609902446,1.4634247846776003
0,10.842366139004938,21.46755785234434,365.6251769687815,0.0743360900349463,0.0427678067805746,0.0019425802452172,0.0010127130554029,0.0398125134799544,1.9672763754994197e-06,232.75912234538785,0.0210621662730436,5.313037415317656e-06,3.1101709549704055,0.0210804829289415,232.75912234538782,0.0029552933006201003,1.5958143133422873,0.5676934754741826
1,20.45428095755075,27.98799090378341,1314.6364630523044,0.0922537936223523,0.1090770859244755,0.1555495358807034,0.0844752184650159,0.3491018402701949,0.0131400810256542,572.4742293833606,3.1816539097205285,0.0001183213308411,3.1422172004766336,0.17583884623529542,572.4742293833606,0.2400247543457193,2.5819983367419077,1.1696798777559916
0,10.21867167126537,15.271193649118812,316.8248281245371,0.0922931270931899,0.0495575384650838,0.001298051346847,0.0029361921789442,0.051195679297181,3.811328212480261e-06,156.05131392865803,0.0132643605258735,4.097063208495728e-06,3.03407392509226,0.02566038915186766,156.05131392865803,0.0042342435257912,1.409426216322837,0.5312024584145528
0,11.318618881505133,18.765090617089225,389.9989365911256,0.1055108027348932,0.0851241971255041,0.0405140322402949,0.0257856822242958,0.1514239115900949,0.0010446819609731,212.39490897174088,0.45856289028091,0.0001038824172045,3.04419984498912,0.07481515896641237,212.3949089717409,0.06629971446459071,1.9799197744020967,0.7992071690359837
1,20.59642549425697,21.63835243401177,1285.6938356984604,0.0908283049874292,0.1358435016736589,0.1665094976976404,0.095184761346646,0.3975377607179454,0.0158491668002998,445.6727137255973,3.4295004634156028,0.0001295094470194,3.0307689378010148,0.1995527112194675,445.6727137255974,0.2616942590442864,1.9653748743019024,1.4793205830408733
1,13.340655201383864,20.33679646234836,549.2430218862985,0.1041958298545498,0.1437911183073058,0.0988404986889446,0.0613020973541576,0.3039337143504081,0.0060591298731631,271.3061895049126,1.3185970129420443,0.0001799576776587,3.0860843229316086,0.15080231354789958,271.3061895049126,0.1601425960431022,2.1190093839774597,1.3668899090973492
0,13.511685069585194,21.867369709033117,565.5342921083851,0.0792192173590859,0.0831509826301176,0.0410149570815776,0.0234933684668814,0.1476593081785767,0.0009635794993708,295.46501280864226,0.5541811832288306,7.252426184213975e-05,3.097687028102426,0.07342519200394396,295.4650128086423,0.06450832554845899,1.7323159140513853,1.0365469193984804
0,12.020479248502792,28.22550155691551,430.10814457779134,0.0838114887739505,0.0642039430240835,0.0418114689360602,0.0191777188387042,0.125193130798848,0.0008018485954889,339.2840557434862,0.5025938946953317,9.721152566665256e-05,2.9766727706696194,0.06310253824438693,339.28405574348614,0.0609891877747644,2.365621306876547,0.7570194080097727
0,12.389013730385834,18.61868052049249,478.1882724429249,0.0846523524398078,0.0687622712032811,0.0260382022031258,0.0202082589440897,0.1150087323504967,0.0005261867325593,230.6670886100487,0.3225876446090888,5.445177914988221e-05,3.115463179286036,0.05617177195325483,230.66708861004872,0.0462464611472155,1.5761151053849143,0.8028065691669565
1,15.445700510648235,19.41361993284851,739.2080857652753,0.0789497717030206,0.0550035228716575,0.0419476862584095,0.0280866547123849,0.1250378638424519,0.0011781701799234,299.856959310329,0.6479113990620278,5.674679033709783e-05,3.098486932765943,0.0613320036405746,299.856959310329,0.0700343409707944,1.5327008616275999,0.6879759841713144
1,13.82671544293994,15.87745821837559,581.7511637183467,0.1004038261019767,0.1311372132910791,0.0789805325310013,0.0526485711494204,0.2627663169715008,0.0041582121863775,219.53309674264744,1.092041348838016,0.0001357634285184,3.0429648723077807,0.12958313994624196,219.53309674264744,0.1316291036804217,1.5941575538991837,1.293217606594065
0,10.255161967462564,12.185424600410292,333.7338085041823,0.1006403611265771,0.0716313803748477,0.0211647592983406,0.0182607566718307,0.1110568963450191,0.0003864845195648,124.96350291951032,0.2170480346068425,6.341808578879837e-05,3.173299236812496,0.05407006967189042,124.96350291951033,0.0394255159701713,1.2263455322659682,0.70475330450314
0,14.303740226775355,17.01331185432692,639.012488751024,0.06866401132981527,0.03170184590073646,0.0084412603480277,0.007189452492071,0.0432852157691572,6.06880402453492e-05,243.35399316141,0.1207415952047686,1.3209851914673158e-05,3.1232589626457545,0.02187044962335183,243.35399316140996,0.0156307128400987,1.168202237923184,0.455067764482412
0,11.713766825500144,17.290508004906627,416.5312760067193,0.0972892894917753,0.0619162868908823,0.0415826558410871,0.0315060012127492,0.1350049439447187,0.0013101032053586,202.53697906391992,0.4870895345075163,9.983081280171708e-05,3.035647237513885,0.06562155795498993,202.53697906391994,0.0730886570538363,1.682181238749219,0.6299393068261355
1,19.817399818596776,25.19000278812958,1212.785704367454,0.1016070155185511,0.1594882524351676,0.2545589058434088,0.1174764684053787,0.5315236266839551,0.029904681259621,499.2003566839314,5.044695614483363,0.0002098960310355,3.088087663528398,0.2737033464971669,499.20035668393143,0.3720353742487875,2.5594810042058276,1.5543601149409954
1,20.3013858847406,19.72370331607313,1269.3539574998,0.0804865166635312,0.0837659645097862,0.1122781121496027,0.0780717709497766,0.2741158476091657,0.0087657510544171,400.4185120957385,2.2794012811592674,8.845295788950217e-05,3.079855317418228,0.13442453104047117,400.41851209573844,0.1903498830993793,1.5874921756156655,1.0279733131269697
0,10.91530074866799,15.079325248920824,351.56455504189023,0.0799493587767727,0.0681311750456555,0.0380627016306366,0.0187566397840515,0.1249505164603437,0.0007139283836936,164.5953701789536,0.4154658356052145,0.0001082666073265,2.9507337564794023,0.0626729861131639,164.5953701789536,0.0568193414146881,1.2055823844376183,0.8416518188060657
1,20.51382715391082,20.991829471465262,1312.779764795091,0.1046636908369526,0.1748597795683212,0.20791385327104,0.1311156942307539,0.5138893270701153,0.0272607692118235,430.6227614220096,4.265108848905691,0.000158376796205,3.11958955842272,0.2569650638583755,430.62276142200955,0.3390295475017939,2.19708234990347,1.6548710175015902
0,10.720475897907829,25.205448900921432,328.2234785269512,0.0972463271341881,0.0744646588124943,0.0219516053458042,0.0169475757442848,0.1133638399025833,0.0003720264943066,270.2144074382756,0.2353316560300794,6.688005819791404e-05,2.8558654045200624,0.05556197063587643,270.2144074382756,0.038899181090089,2.4511373293830676,0.7579383472604323
1,15.420844187189848,22.887780811085243,719.4220454546246,0.0920400467107417,0.1039489272832476,0.113903650793009,0.0755957259075242,0.2934483039837809,0.0086106291652146,352.9489016782992,1.756490451231075,0.0001583266060758,3.0252802870850006,0.14471749772272943,352.9489016782992,0.18949937670053318,2.1065924149575035,1.1172493024043855
0,12.318569028030314,29.99245814729851,471.9746385168144,0.0767915241607953,0.0352558555070609,0.0008867354622814,0.0007216003876547401,0.03700095655088947,7.370077857065511e-07,369.4641660078069,0.0109233120017168,2.374782408109185e-06,3.110249848876097,0.018417626106920583,369.4641660078069,0.0016083358499361401,2.3031665744599152,0.4532094709211116
0,9.169112216643338,15.737343120856012,236.1345302748597,0.0824519731350296,0.0762541236187962,0.044151754087227,0.02399227765344,0.1443981553594634,0.0010593011429471,144.29746506694886,0.4048323877874258,0.0001869771186612,2.8086638059474884,0.07202765778635578,144.29746506694886,0.068144031740667,1.2975749922175628,0.9137485999931133
0,11.124927307186958,14.971640997370738,384.329740679464,0.0779473772661058,0.04820533968769,0.0287238755386637,0.0068747471982714,0.0838039624246252,0.0001974693828829,166.5584177650495,0.3195510273483202,7.473758207700056e-05,3.1053182814971567,0.04343891320310125,166.5584177650495,0.0355986227369351,1.1670001491147535,0.6106009009673058
